,county,state,latitude,longitude,date
2997,Bayfield County,Wisconsin,46.6425,-91.1713,2004-11-16
2998,Bayfield County,Wisconsin,46.42085,-91.2421,2007-10-30
2999,Bayfield County,Wisconsin,46.67915,-90.86665,2008-05-10
3000,Bayfield County,Wisconsin,46.259609999999995,-91.10812,2008-08-18
3002,Burnett County,Wisconsin,45.776,-92.68299999999999,1985-10-01
3003,Burnett County,Wisconsin,46.05229,-92.30575,2002-08-19
3004,Clark County,Wisconsin,44.6543,-90.0411,2000-03-28
3005,Clark County,Wisconsin,44.4723,-90.7167,2004-04-15
3006,Dane County,Wisconsin,42.95915,-89.6816,2011-10-28
3007,Dane County,Wisconsin,43.0625,-89.3179,2016-01-18
3009,Iowa County,Wisconsin,43.13145,-90.2787,2012-11-05
3010,Iowa County,Wisconsin,42.82445,-90.24295,2013-12-27
3011,La Crosse County,Wisconsin,43.986940000000004,-91.33662,1975-09-10
3012,Adams County,Wisconsin,43.858090000000004,-89.81407,2000-06-10
3013,Wetzel County,West Virginia,39.6723,-80.5621,2005-10-09
3014,Webster County,West Virginia,38.312,-80.429,1985-07-12
3015,Wayne County,West Virginia,38.358059999999995,-82.43855,1961-06-15
3016,Upshur County,West Virginia,38.98,-80.27,2009-09-11
3017,Tyler County,West Virginia,39.61958,-81.14833,2004-06-05
3019,Summers County,West Virginia,37.6541,-80.7582,2001-09-05
3020,Ritchie County,West Virginia,39.21833,-81.16211,2001-11-12
3021,Randolph County,West Virginia,38.6685,-80.03149,1989-11-24
3022,Raleigh County,West Virginia,37.80531,-81.14714000000001,1975-07-04
3023,Preston County,West Virginia,39.6995,-79.5375,2005-10-05
3024,Pocahontas County,West Virginia,38.1882,-80.1177,1969-11-24
3025,Pendleton County,West Virginia,38.788000000000004,-79.495,1994-11-05
3026,Ohio County,West Virginia,40.1333,-80.68191999999999,2004-12-12
3027,Monroe County,West Virginia,37.50965,-80.64685,2007-08-12
3028,Nicholas County,West Virginia,38.32548,-80.60419,1987-07-15
3029,Nicholas County,West Virginia,38.27832,-80.51534000000001,1997-12-01
3030,Nicholas County,West Virginia,38.33109,-80.51374,2007-06-30
3031,Nicholas County,West Virginia,38.2845,-80.6385,2015-11-21
3033,Pendleton County,West Virginia,38.7016,-79.52835,1996-10-11
3034,Pendleton County,West Virginia,38.87813,-79.3434,1998-01-28
3035,Pendleton County,West Virginia,38.902029999999996,-79.33516999999999,1999-07-01
3036,Pendleton County,West Virginia,38.8554,-79.3999,2001-10-16
3037,Pendleton County,West Virginia,38.443670000000004,-79.1347,2002-08-08
3038,Pendleton County,West Virginia,38.6934,-79.5653,2004-01-01
3039,Pendleton County,West Virginia,38.835,-79.3762,2007-01-13
3040,Pendleton County,West Virginia,38.8409,-79.4016,2007-06-18
3041,Pendleton County,West Virginia,38.835,-79.3686,2007-07-02
3042,Pendleton County,West Virginia,38.8926,-79.47325,2007-07-08
3043,Pendleton County,West Virginia,38.57502,-79.18524000000001,2010-11-01
3044,Pendleton County,West Virginia,38.52026,-79.33413,2012-08-30
3045,Pendleton County,West Virginia,38.6492,-79.26241,2012-11-19
3046,Pocahontas County,West Virginia,38.7084,-79.7802,1991-10-19
3047,Pocahontas County,West Virginia,38.20065,-80.17294,2004-10-30
3048,Pocahontas County,West Virginia,38.10785,-80.19044,2005-04-09
3049,Pocahontas County,West Virginia,38.10833,-80.17528,2005-04-13
3050,Pocahontas County,West Virginia,38.711999999999996,-79.7773,2012-04-27
3051,Pocahontas County,West Virginia,38.7201,-79.7927,2012-06-15
3052,Pocahontas County,West Virginia,38.18933,-80.2522,2016-09-06
3053,Raleigh County,West Virginia,37.7,-81.095,2007-09-28
3054,Raleigh County,West Virginia,37.6665,-81.1447,2008-03-18
3056,Randolph County,West Virginia,38.952420000000004,-79.42546999999999,1997-09-23
3057,Randolph County,West Virginia,38.9706,-79.4123,2000-07-15
3058,Randolph County,West Virginia,38.8609,-79.55928,2005-01-13
3059,Randolph County,West Virginia,39.9433,-79.665,2007-01-09
3060,Randolph County,West Virginia,38.8762,-79.95695,2007-05-20
3061,Randolph County,West Virginia,38.55,-79.98,2008-08-02
3062,Randolph County,West Virginia,38.93027,-79.68047,2013-08-14
3064,Randolph County,West Virginia,38.9695,-79.7625,2017-07-29
3065,Ritchie County,West Virginia,39.355,-80.915,2002-08-13
3066,Summers County,West Virginia,37.7929,-80.9075,2008-03-29
3067,Tucker County,West Virginia,39.0417,-79.43762,1987-07-04
3068,Tucker County,West Virginia,39.06881,-79.32608,2000-07-23
3069,Tucker County,West Virginia,39.100229999999996,-79.4593,2008-12-28
3070,Tyler County,West Virginia,39.51,-80.985,2005-12-12
3071,Wayne County,West Virginia,38.12764,-82.59822,1983-09-01
3072,Wayne County,West Virginia,38.35727,-82.59348,2006-08-10
3073,Wayne County,West Virginia,38.3248,-82.4438,2008-10-15
3074,Wayne County,West Virginia,38.163909999999994,-82.28279,2009-02-14
3075,Monongalia County,West Virginia,39.6716,-79.9442,2003-05-10
3076,Mineral County,West Virginia,39.335,-78.94501,2003-11-27
3077,Mercer County,West Virginia,37.445,-80.17,1979-08-10
3078,McDowell County,West Virginia,37.2875,-81.68124,1969-08-01
3079,Mason County,West Virginia,38.8448,-82.0849,2001-01-20
3080,Marion County,West Virginia,39.52122,-80.37878,1978-12-01
3081,Logan County,West Virginia,37.75415,-82.0029,1990-06-10
3082,Lincoln County,West Virginia,38.10263,-81.8075,2008-05-12
3083,Kanawha County,West Virginia,38.2383,-81.5722,1990-08-01
3084,Jackson County,West Virginia,39.01972,-81.85806,2005-03-13
3085,Harrison County,West Virginia,39.1611,-80.23375,1974-05-04
3086,Hampshire County,West Virginia,39.5226,-78.49429,2006-10-08
3087,Greenbrier County,West Virginia,37.5313,-80.01335,1994-10-15
3088,Fayette County,West Virginia,38.0,-81.0,1998-11-01
3089,Calhoun County,West Virginia,38.7365,-81.0321,2006-07-16
3090,Cabell County,West Virginia,38.5464,-82.25949,1960-11-15
3091,Brooke County,West Virginia,40.29,-80.585,1990-08-08
3092,Cabell County,West Virginia,38.380959999999995,-82.52633,1980-07-01
3093,Cabell County,West Virginia,38.46118,-82.07358,2001-06-15
3094,Fayette County,West Virginia,38.0695,-81.08506,2007-11-28
3095,Fayette County,West Virginia,37.603,-81.2625,2013-11-30
3096,Greenbrier County,West Virginia,37.9937,-80.3616,2007-07-27
3097,Greenbrier County,West Virginia,37.9208,-80.71875,2009-05-15
3100,Greenbrier County,West Virginia,38.12852,-80.6754,2014-09-05
3101,Jackson County,West Virginia,38.8317,-81.5784,2006-05-16
3102,Kanawha County,West Virginia,38.2639,-81.4625,2009-11-28
3103,Marion County,West Virginia,39.541140000000006,-80.11329,1999-04-20
3104,McDowell County,West Virginia,37.462920000000004,-81.60155,1998-08-01
3105,McDowell County,West Virginia,37.515,-81.8,2009-07-22
3106,McDowell County,West Virginia,37.34592,-81.8074,2009-10-15
3107,Mercer County,West Virginia,37.32091,-81.1271,2006-07-15
3108,Mineral County,West Virginia,39.26188,-79.01405,2004-11-25
3110,Boone County,West Virginia,38.2128,-81.70640999999999,2006-07-29
3111,Berkeley County,West Virginia,39.5392,-77.9407,2006-07-04
3112,Barbour County,West Virginia,39.05,-79.98335,2005-05-30
3113,Uinta County,Wyoming,41.25,-111.05,1984-01-15
3117,Park County,Wyoming,44.58333,-110.5,1972-06-06
3120,Fremont County,Wyoming,42.9919,-108.9245,2007-05-31
3121,Crook County,Wyoming,44.4165,-104.1665,1998-11-02
3123,Worcester County,Massachusetts,42.6688,-71.9023,1977-12-17
3124,Webster Parish,Louisiana,32.895,-93.45,1971-11-12
3125,Washington Parish,Louisiana,30.85052,-89.81163000000001,1991-06-01
3126,Vernon Parish,Louisiana,31.1458,-93.2512,1979-07-15
3127,Union Parish,Louisiana,32.8057,-92.40895,1977-11-15
3130,St. Landry Parish,Louisiana,30.74715,-91.76733,2015-05-11
3131,Sabine Parish,Louisiana,31.5831,-93.50845,2003-11-12
3132,Natchitoches Parish,Louisiana,31.6498,-93.0887,1993-03-05
3133,Livingston Parish,Louisiana,30.509,-90.6763,1997-01-04
3134,La Salle Parish,Louisiana,31.6825,-92.3104,2000-04-05
3135,Jefferson Davis Parish,Louisiana,30.2576,-92.6221,1972-10-14
3136,Jefferson Parish,Louisiana,29.5385,-90.59299999999999,1970-05-15
3138,Franklin Parish,Louisiana,32.0131,-91.14448,1980-06-15
3140,Grant Parish,Louisiana,31.4871,-92.3309,1996-12-06
3141,Grant Parish,Louisiana,31.41787,-92.28034,2010-02-15
3142,Grant Parish,Louisiana,31.368000000000002,-92.42200000000001,2017-01-21
3143,La Salle Parish,Louisiana,31.6825,-92.3104,2000-11-18
3144,Natchitoches Parish,Louisiana,32.0199,-92.914,2005-12-22
3145,Rapides Parish,Louisiana,31.1375,-92.4976,1977-07-15
3146,Rapides Parish,Louisiana,31.3799,-92.37835,1978-07-15
3147,Rapides Parish,Louisiana,31.40304,-92.46844,1980-10-15
3148,Rapides Parish,Louisiana,31.3058,-92.4054,1981-06-01
3149,Rapides Parish,Louisiana,31.3904,-92.3495,1985-07-01
3150,Rapides Parish,Louisiana,31.4676,-92.2508,2000-08-22
3151,Sabine Parish,Louisiana,31.606409999999997,-93.4991,2018-07-15
3152,Vernon Parish,Louisiana,31.14195,-93.2952,1980-07-05
3153,Webster Parish,Louisiana,32.45763,-93.36627,1976-07-14
3154,Webster Parish,Louisiana,32.4197,-93.4386,1979-06-15
3155,Worcester County,Massachusetts,42.014959999999995,-71.58914,2008-05-15
3156,Worcester County,Massachusetts,42.54334,-71.80123,2010-11-08
3158,Worcester County,Massachusetts,42.08363,-71.83971,2016-05-09
3160,East Feliciana Parish,Louisiana,30.96745,-91.0955,2001-01-28
3161,East Baton Rouge Parish,Louisiana,30.49905,-91.01565,1982-06-05
3164,Caddo Parish,Louisiana,32.7817,-93.9467,1987-11-15
3165,Avoyelles Parish,Louisiana,31.087740000000004,-91.84467,1925-10-14
3167,Allen Parish,Louisiana,30.8346,-92.64896,1980-11-15
3168,Hampshire County,Massachusetts,42.32359,-72.43863,1998-04-02
3169,Franklin County,Massachusetts,42.64809,-72.91994,2015-04-20
3171,Bristol County,Massachusetts,41.605509999999995,-70.97708,2009-05-17
3172,Barnstable County,Massachusetts,41.73125,-70.48791999999999,1977-12-15
3176,Berkshire County,Massachusetts,42.7396,-73.21289,2015-09-05
3177,Berkshire County,Massachusetts,42.07867,-73.38644000000001,2015-09-11
3179,Berkshire County,Massachusetts,42.346070000000005,-73.16418,2015-11-06
3180,Berkshire County,Massachusetts,42.08354,-73.47686,2016-02-28
3181,Berkshire County,Massachusetts,42.63678,-73.16617,2016-04-30
3182,Bristol County,Massachusetts,41.74419,-70.95906,2010-07-06
3184,Hampden County,Massachusetts,42.123020000000004,-72.89154,2000-10-01
3185,Hampden County,Massachusetts,42.081790000000005,-72.82665,2011-08-14
3186,Hampshire County,Massachusetts,42.30283,-72.53766,2020-08-26
3187,Plymouth County,Massachusetts,42.12697,-70.97559,1979-07-13
3188,Plymouth County,Massachusetts,42.17865,-70.75587,2000-11-25
3189,Plymouth County,Massachusetts,41.83664,-70.89049,2009-11-17
3190,Plymouth County,Massachusetts,42.09091,-71.42092,2013-06-25
3191,Plymouth County,Massachusetts,41.85164,-70.95206999999999,2015-04-09
3192,Ascension Parish,Louisiana,30.1878,-90.8493,2000-10-23
3196,Lincoln County,Wyoming,42.4829,-110.5979,2002-09-14
3197,Lincoln County,Wyoming,42.4914,-110.9967,2003-04-20
3198,Park County,Wyoming,44.49817,-109.6824,1978-05-15
3199,Park County,Wyoming,44.50132,-110.0042,1997-07-24
3200,Park County,Wyoming,44.45584,-109.7935,1997-11-02
3201,Park County,Wyoming,44.48134,-109.5113,2000-07-14
3202,Park County,Wyoming,44.49817,-109.6429,2000-07-20
3203,Park County,Wyoming,46.79165,-110.4165,2002-07-19
3204,Park County,Wyoming,46.79165,-110.4165,2002-07-19
3208,Uinta County,Wyoming,41.2,-110.5,2005-11-15
3209,Barbour County,West Virginia,39.03496,-79.95418000000001,2006-03-18
3210,Berkeley County,West Virginia,39.51256,-78.05424000000001,2014-11-12
3211,Boyd County,Kentucky,38.42968,-82.64877,1998-08-15
3212,Bell County,Kentucky,36.7999,-83.66641,1958-12-31
3213,Whitley County,Kentucky,36.8817,-84.0821,2010-11-14
3214,Wyandotte County,Kansas,39.3985,-94.4955,2014-12-17
3215,Wells County,Indiana,40.7219,-85.5045,1990-07-01
3216,Woodford County,Illinois,40.65639,-89.04518,2009-09-24
3217,Valley County,Idaho,44.91666,-116.0833,1969-08-16
3218,Whitfield County,Georgia,34.48287,-84.5136,2007-08-01
3219,Washington County,Florida,30.7599,-85.76890999999999,2003-02-18
3220,Sussex County,Delaware,38.676,-75.18375,1999-02-15
3223,Yuba County,California,39.08,-121.42,1959-10-01
3224,Yavapai County,Arizona,34.55154,-112.5421,1981-08-15
3225,Yell County,Arkansas,35.061440000000005,-93.45042,2007-12-01
3226,Yell County,Arkansas,35.15193,-93.42848000000001,2008-07-26
3229,Yavapai County,Arizona,34.7706,-111.8907,2005-07-06
3230,Yavapai County,Arizona,34.7,-112.05,2006-01-15
3231,Yavapai County,Arizona,34.45,-112.53,2008-09-24
3233,Yavapai County,Arizona,34.67245,-111.7099,2014-06-29
3236,Sussex County,Delaware,38.88665,-75.3793,2010-08-16
3237,Sussex County,Delaware,38.71,-75.36536,2012-11-13
3238,Washington County,Florida,30.46805,-85.4937,2003-10-15
3239,Washington County,Florida,30.4664,-85.6316,2004-08-08
3240,Woodbury County,Iowa,42.55576,-96.47561999999999,1970-06-01
3241,Woodbury County,Iowa,42.50817,-96.40213,1997-08-09
3242,Valley County,Idaho,45.08334,-115.75,1973-08-24
3243,Valley County,Idaho,44.58335,-116.0834,1979-02-17
3244,Valley County,Idaho,44.9166,-116.4873,1979-10-20
3246,Valley County,Idaho,44.75,-115.9167,1981-07-07
3247,Valley County,Idaho,45.08334,-115.75,1985-10-25
3249,Valley County,Idaho,44.41666,-115.5833,1996-10-01
3250,Valley County,Idaho,45.16792,-115.8405,2006-06-27
3251,Valley County,Idaho,44.95277,-116.0542,2007-07-01
3252,Valley County,Idaho,44.64824,-115.6803,2017-06-25
3254,Wyandotte County,Kansas,39.8595,-94.54,2015-02-10
3255,Bell County,Kentucky,36.67311,-83.85683,1982-10-15
3256,Boone County,Kentucky,38.906490000000005,-84.67017,1994-07-15
3258,Boone County,Kentucky,39.080020000000005,-84.79574000000001,2011-09-15
3259,White County,Arkansas,35.07,-91.97,2005-05-01
3260,Washington County,Arkansas,36.13361,-93.94389,1999-11-15
3262,St. Francis County,Arkansas,34.97181,-90.95902,2001-08-18
3263,Sevier County,Arkansas,34.08204,-94.3457,1989-10-14
3264,Sebastian County,Arkansas,35.1759,-94.0679,1986-09-27
3265,Searcy County,Arkansas,35.8019,-92.943,2002-10-30
3266,Saline County,Arkansas,34.52473,-92.70348,1975-04-04
3267,Randolph County,Arkansas,36.19791,-91.1125,1977-09-25
3268,Pulaski County,Arkansas,34.87,-92.12,1975-09-15
3269,Pope County,Arkansas,35.420970000000004,-93.15208,1998-11-15
3270,Polk County,Arkansas,34.70694,-94.45416999999999,1998-07-07
3271,Newton County,Arkansas,36.042,-93.1545,2018-07-22
3273,Madison County,Arkansas,35.9975,-93.83426,1970-06-15
3274,Madison County,Arkansas,36.31519,-93.75723,1981-07-15
3276,Madison County,Arkansas,36.1655,-93.5515,2002-08-14
3277,Marion County,Arkansas,36.29871,-92.63179000000001,2004-01-14
3278,Marion County,Arkansas,36.14065,-92.52505,2012-12-04
3279,Miller County,Arkansas,33.14759,-93.89135,1996-11-15
3280,Miller County,Arkansas,33.266659999999995,-93.88600000000001,2000-01-15
3281,Miller County,Arkansas,33.31194,-93.8417,2001-04-01
3282,Miller County,Arkansas,33.18639,-93.9475,2004-02-19
3283,Miller County,Arkansas,33.33171,-93.98621999999999,2012-09-13
3284,Polk County,Arkansas,34.369,-94.3745,2004-10-15
3285,Polk County,Arkansas,34.4125,-94.1125,2016-12-02
3286,Pope County,Arkansas,35.27833,-93.13361,2003-08-12
3288,Pope County,Arkansas,35.55535,-93.1716,2018-11-22
3289,Pulaski County,Arkansas,34.923359999999995,-92.30519,1976-09-15
3290,Pulaski County,Arkansas,34.926840000000006,-92.30753,2010-10-30
3291,Pulaski County,Arkansas,34.86535,-92.3575,2012-12-07
3292,Pulaski County,Arkansas,34.85324,-92.25454,2017-02-10
3293,Randolph County,Arkansas,36.154,-91.09,2004-11-26
3294,Saline County,Arkansas,34.47,-92.58,1975-09-20
3295,Saline County,Arkansas,34.564440000000005,-92.58667,1994-10-15
3296,Saline County,Arkansas,34.55056,-92.34083000000001,2001-08-11
3297,Saline County,Arkansas,34.53167,-92.40778,2004-04-03
3298,Saline County,Arkansas,34.73147,-92.75093000000001,2010-11-18
3300,Searcy County,Arkansas,35.77,-92.44583,2004-06-12
3301,Sebastian County,Arkansas,35.093059999999994,-94.35600000000001,2004-04-23
3302,Sevier County,Arkansas,33.94073,-94.09966,2011-02-06
3303,Union County,Arkansas,33.1075,-92.33471999999999,1980-01-01
3304,Union County,Arkansas,33.14663,-92.61493,2002-11-05
3305,Union County,Arkansas,33.26462,-92.64066,2005-05-07
3306,Washington County,Arkansas,36.206109999999995,-94.23416999999999,2002-10-10
3307,White County,Arkansas,35.255,-91.50301,2015-11-26
3308,White County,Arkansas,35.34737,-91.60007,2015-12-28
3309,Lonoke County,Arkansas,34.787,-91.735,2001-08-11
3311,Little River County,Arkansas,33.769859999999994,-94.3643,1969-08-16
3312,Lee County,Arkansas,34.88111,-91.08055999999999,1961-10-15
3313,Jackson County,Arkansas,35.44944,-91.51306,1986-07-15
3314,Independence County,Arkansas,35.64861,-91.45889,1999-11-15
3315,Hot Spring County,Arkansas,34.08,-93.0,1996-10-15
3316,Hempstead County,Arkansas,33.66554,-93.56799000000001,1978-05-15
3317,Grant County,Arkansas,34.208729999999996,-92.57542,1973-04-15
3318,Garland County,Arkansas,34.44652,-93.07654000000001,1992-06-14
3319,Fulton County,Arkansas,36.371109999999994,-91.87,1997-03-14
3320,Faulkner County,Arkansas,34.56384,-92.22704,2010-04-10
3321,Drew County,Arkansas,33.40425,-91.48295,2011-12-15
3322,Desha County,Arkansas,34.173759999999994,-91.07266,1979-06-14
3323,Crittenden County,Arkansas,35.0194,-90.32,1980-06-15
3324,Crawford County,Arkansas,35.36335,-94.229,2010-03-23
3325,Crittenden County,Arkansas,35.146390000000004,-90.18444000000001,1983-10-15
3326,Crittenden County,Arkansas,35.738,-90.1355,2006-06-17
3327,Desha County,Arkansas,33.7985,-91.27056,2001-05-15
3328,Fulton County,Arkansas,36.33205,-91.52025,2008-01-15
3329,Greene County,Arkansas,36.12083,-90.51056,1988-01-10
3330,Hot Spring County,Arkansas,34.25,-93.1,1998-10-29
3331,Hot Spring County,Arkansas,34.39,-93.23111,2003-10-31
3332,Hot Spring County,Arkansas,34.316109999999995,-93.17056,2005-10-16
3333,Hot Spring County,Arkansas,34.285,-93.162,2005-12-04
3335,Independence County,Arkansas,35.69958,-91.51528,2005-12-15
3336,Independence County,Arkansas,35.703,-91.46231,2011-11-24
3337,Little River County,Arkansas,33.387,-94.036,1990-06-17
3338,Logan County,Arkansas,35.186,-93.206,1976-08-14
3339,Logan County,Arkansas,35.34572,-93.75313,1986-06-01
